IncidentID,Keywords,activities,causes,consequences,equipment
5141,fire - consequence,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5142,"fire - consequence, equipment misalignment",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5143,"marine tanker, gas / vapour release, mechanical equipment failure, fatality, inadequate alarm system, fire - consequence, injury",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5144,fatality,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5145,contamination,activities_NA,causes_NA,consequences_NA,"powerplant_eq6, safety_eq10"
5146,"fire - consequence, refining, instrumentation failure",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5147,refining,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5148,mechanical equipment failure,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5149,damage to equipment,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5150,"equipment causes, material of construction failure",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5151,"pump, turbine, damage to equipment, maintenance inadequate, inspection inadequate, flexible coupling failure, safety equipment failure",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5152,fire - consequence,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5153,keyword_NA,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5154,fire - consequence,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5155,"fire - consequence, bearing failure, gas / vapour release, damage to equipment",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5156,"damage to equipment, injury",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5157,fire - consequence,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5158,"refining, power plant, turbine, valve, mechanical equipment failure, fire - consequence, leak",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5159,"fire - consequence, refining",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5160,"fire - consequence, mechanical equipment failure, processing, weld failure",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5161,"damage to equipment, mechanical equipment failure",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5162,"damage to equipment, human causes, lubricating oil",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5163,"damage to equipment, pump failure, refining",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5164,"fatality, human causes",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5165,"fire - consequence, fatality, damage to equipment, human causes",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5166,overpressurisation,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5167,"mechanical equipment failure, gas / vapour release, vapour cloud explosion, damage to equipment, fatality",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5168,mechanical equipment failure,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5169,"fire - consequence, plant shutdown, excessive vibration",activities_NA,causes_NA,consequences_NA,"powerplant_eq6, pressure_eq7"
5170,keyword_NA,activities_NA,causes_NA,consequences_NA,"powerplant_eq6, reactors_eq9"
5171,"weather effects, fire - consequence",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5172,"fuel gas, start-up, turbine, explosion, flow rate too high",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5173,"damage to equipment, hot surface, fire - consequence",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5174,"fire - consequence, gas / vapour release, hot surface",activities_NA,causes_NA,consequences_NA,"powerplant_eq6, safety_eq10"
5175,fire - consequence,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5176,"mechanical equipment failure, gas / vapour release",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5177,"damage to equipment, sprinklers, human causes",activities_NA,causes_NA,consequences_NA,"powerplant_eq6, safety_eq10"
5178,"mechanical equipment failure, fire - consequence",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5179,"loading, fire - consequence, marine transport, damage to equipment, fatality, safety procedures inadequate, cigarette, labelling incorrect, injury",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5180,"hydrocarbons, turbine, coupling, rupture, fire - consequence, flexible coupling failure, bearing failure, inspection inadequate, design inadequate",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5181,"gasoline, hydrocarbon, cracking, continuous reaction, catalytic cracker, compressor, turbine, seal, damage to equipment, blowout, safety equipment failure, inspection inadequate, maintenance inadequate",activities_NA,causes_NA,consequences_NA,"powerplant_eq6, reactors_eq9"
5182,"steam, start-up, testing, turbine, rupture, maintenance procedure error, operator error",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5183,"methane , start-up, turbine, explosion, rupture, design inadequate, safety procedures inadequate, operator error",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5184,"electrical equipment failure, fatality",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5185,"overspeed, fatality, testing, injury",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5186,"damage to equipment, human causes",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5187,"control failure, plant shutdown",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5188,gas / vapour release,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5189,"fire - consequence, spill",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5190,"contamination, fire - consequence",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5191,"overspeed, instrumentation failure, damage to equipment, operation inadequate",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5192,keyword_NA,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5193,"gas / vapour release, fatality, burns, leak, injury",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5194,excessive vibration,activities_NA,causes_NA,consequences_NA,powerplant_eq6
5195,"shutdown, mechanical equipment failure, material of construction failure",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5196,"maintenance, injury",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5197,"vapour cloud explosion, spark, fatality",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5198,"fire - consequence, unloading, equipment causes",activities_NA,causes_NA,consequences_NA,powerplant_eq6
5199,fire - consequence,activities_NA,causes_NA,consequences_NA,pressure_eq7
5200,fire - consequence,activities_NA,causes_NA,consequences_NA,pressure_eq7
5201,keyword_NA,activities_NA,causes_NA,consequences_NA,pressure_eq7
5202,"bearing failure, excessive vibration, loading, fire - consequence, damage to equipment",activities_NA,causes_NA,consequences_NA,pressure_eq7
5203,"fire - consequence, lubricating oil system, refining",activities_NA,causes_NA,consequences_NA,pressure_eq7
5204,fire - consequence,activities_NA,causes_NA,consequences_NA,pressure_eq7
5205,"hydrocarbon, pump bearing, pump gland, blowout, fire - consequence, maintenance inadequate, inspection inadequate, excessive vibration, flexible coupling failure, bearing failure, seal failure",activities_NA,causes_NA,consequences_NA,pressure_eq7
5206,"distillation, pump, pump seal, bearing failure, leak, pump failurefire - consequence, crude oil",activities_NA,causes_NA,consequences_NA,pressure_eq7
5207,"operation inadequate, agitators and stirrers, exothermic reaction",activities_NA,causes_NA,consequences_NA,pressure_eq7
5208,"diesel oil, normal operations, pump seal, fire - consequence, design inadequate, inspection inadequate",activities_NA,causes_NA,consequences_NA,pressure_eq7
5209,"marine tanker, pump bearing, fire fighting equipment, hot surface, fire - consequence",activities_NA,causes_NA,consequences_NA,pressure_eq7
5210,"refining, pump seal, pump, seal, overpressurisation, leak,  fire - consequence, injury",activities_NA,causes_NA,consequences_NA,pressure_eq7
5211,"refining, seal, pump, pump seal, seal failure, leak, design fault, fire - consequence",activities_NA,causes_NA,consequences_NA,pressure_eq7
5212,"butyl acetate, acetate ester, centrifugal pump, seal failure, fire - consequence, material transfer",activities_NA,causes_NA,consequences_NA,pressure_eq7
5213,fire - consequence,activities_NA,causes_NA,consequences_NA,pressure_eq7
5214,"pump failure, damage to equipment, hydrocracker",activities_NA,causes_NA,consequences_NA,"pressure_eq7, reactors_eq9"
5215,"processing, pump, seal, pump seal, seal failure, maintenance inadequate, spark, fire - consequence",activities_NA,causes_NA,consequences_NA,pressure_eq7
5216,"processing, damage to equipment, fire - consequence, pump bearing, pump seal, fire fighting equipment, bearing failure, seal failure, pump failure",activities_NA,causes_NA,consequences_NA,pressure_eq7
5217,"oxygen (liquefied), material transfer, pump bearing, bearing failure, damage to equipment, pump failure, foreign object, mechanical equipment failure, fire - consequence, injury",activities_NA,causes_NA,consequences_NA,pressure_eq7
5218,keyword_NA,activities_NA,causes_NA,consequences_NA,pressure_eq7
5219,"friction heat, purging, incorrect equipment installed",activities_NA,causes_NA,consequences_NA,pressure_eq7
5220,"explosion, installation inadequate, processing, injury",activities_NA,causes_NA,consequences_NA,pressure_eq7
5221,"reaction vessel, operation inadequate, damage to equipment, reactors and reaction equipment",activities_NA,causes_NA,consequences_NA,pressure_eq7
5222,keyword_NA,activities_NA,causes_NA,consequences_NA,"pressure_eq7, safety_eq10"
5223,"seal failure, separation equipment, fire - consequence, refining",activities_NA,causes_NA,consequences_NA,pressure_eq7
5224,"lagging fire, pump failure, fire - consequence",activities_NA,causes_NA,consequences_NA,pressure_eq7
5225,"start-up, pump seal, blowout, fire - consequence, explosion, seal failure, safety equipment failure, crude oil, damage to equipment",activities_NA,causes_NA,consequences_NA,pressure_eq7
5226,"fuel gas, start-up, heating, furnace, blower, pressure raising/reducing equipment, catalytic cracker, explosion, safety equipment failure, flameout, design inadequate, safety equipment failure",activities_NA,causes_NA,consequences_NA,"pressure_eq7, reactors_eq9"
5227,"fire - consequence, damage to equipment",activities_NA,causes_NA,consequences_NA,process_eq8
5228,plant shutdown,activities_NA,causes_NA,consequences_NA,process_eq8
5229,"cleaning, flow meter/control, explosion, injury",activities_NA,causes_NA,consequences_NA,"process_eq8, reactors_eq9"
5230,"material transfer, instrumentation failure, temperature meter/control",activities_NA,causes_NA,consequences_NA,process_eq8
5231,"fire - consequence, computer failure, refining",activities_NA,causes_NA,consequences_NA,process_eq8
5232,fire - consequence,activities_NA,causes_NA,consequences_NA,process_eq8
5233,"fire - consequence, electrical equipment failure, refining",activities_NA,causes_NA,consequences_NA,process_eq8
5234,"fire - consequence, cracking",activities_NA,causes_NA,consequences_NA,"process_eq8, reactors_eq9"
5235,"fire - consequence, refining",activities_NA,causes_NA,consequences_NA,process_eq8
5236,level meter/control,activities_NA,causes_NA,consequences_NA,process_eq8
5237,"fire - consequence, refining",activities_NA,causes_NA,consequences_NA,process_eq8
5238,"vapour cloud explosion, catalytic cracker",activities_NA,causes_NA,consequences_NA,"process_eq8, reactors_eq9"
5239,fire - consequence,activities_NA,causes_NA,consequences_NA,process_eq8
5240,"fire - consequence, refining",activities_NA,causes_NA,consequences_NA,process_eq8
5241,"fire - consequence, damage to equipment, gas / vapour release, explosion",activities_NA,causes_NA,consequences_NA,process_eq8
5242,"commissioning, processing, level meter/control, flow restriction, burns, spill, bitumen",activities_NA,causes_NA,consequences_NA,process_eq8
5243," processing, pump, pressure meter/control, connector, mechanical equipment failure,gas / vapour release, fire - consequence, LPG, propane",activities_NA,causes_NA,consequences_NA,process_eq8
5244,"design fault, temperature meter/control, maintenance",activities_NA,causes_NA,consequences_NA,process_eq8
5245,leak,activities_NA,causes_NA,consequences_NA,process_eq8
5246,"ethylene, damage to equipment, human causes, electrical equipment failure",activities_NA,causes_NA,consequences_NA,process_eq8
5247,"inspection, flow meter/control, personal protective equipment, mechanical equipment failure, injury",activities_NA,causes_NA,consequences_NA,process_eq8
5248,"storage tanks, overflow, damage to equipment, material transfer, level meter/control, control failure",activities_NA,causes_NA,consequences_NA,process_eq8
5249,"gas / vapour release, product loss, processing, pressure meter/control",activities_NA,causes_NA,consequences_NA,process_eq8
5250,"gas / vapour release, storage tanks, overflow, overpressurisation, level meter/control",activities_NA,causes_NA,consequences_NA,process_eq8
5251,"heating, maintenance, flow meter/control, instrumentation failure, flow rate too low",activities_NA,causes_NA,consequences_NA,process_eq8
5252,"processing, high temperature, damage to equipment, reactors and reaction equipment, computer failure",activities_NA,causes_NA,consequences_NA,"process_eq8, reactors_eq9"
5253,"alarm failure, spill, refrigerated storage tank, level meter/control",activities_NA,causes_NA,consequences_NA,process_eq8
5254,"fire - consequence, damage to equipment",activities_NA,causes_NA,consequences_NA,process_eq8
5255,"overflow, operator error, vapour cloud explosion, level meter/control, fatality",activities_NA,causes_NA,consequences_NA,process_eq8
5256,"material transfer, level meter/control, spill, storage tanks",activities_NA,causes_NA,consequences_NA,process_eq8
5257,"overflow, mechanical equipment failure, level meter/control",activities_NA,causes_NA,consequences_NA,process_eq8
5258,"operator error, testing inadequate, temperature meter/control",activities_NA,causes_NA,consequences_NA,process_eq8
5259,"adsorption, separation, fire - consequence, process control & instrumentation, computer",activities_NA,causes_NA,consequences_NA,"process_eq8, separation_eq11"
